,sentyr,judgeid,disparity_sex,nocounts_disparity,gender,x_black,x_dem,aba_best,christian
772,2008,"DAWSON, KENT J.",2.6822091214739885e-09,0.9600000381469727,1.0,0.0,1.0,0.0,1.0
3108,2004,"STOTLER, ALICEMARIE H.",-0.04090910032391548,0.09090912342071533,0.0,0.0,0.0,1.0,1.0
322,2004,"BRIONES, DAVID",0.08531706780195236,-0.16666662693023682,1.0,0.0,1.0,0.0,0.0
338,2005,"BROWN, GARRETT E., JR.",0.14633138477802277,0.034883737564086914,1.0,0.0,0.0,0.0,0.0
2639,2006,"ROBERTSON, JAMES",0.028771717101335526,0.9166666269302368,1.0,0.0,1.0,1.0,0.0
309,2005,"BRINKEMA, LEONIE M.",0.06238460913300514,0.13306450843811035,0.0,0.0,1.0,1.0,1.0
2455,2010,"PECHMAN, MARSHA J.",0.09318624436855316,0.0952380895614624,0.0,0.0,1.0,0.0,0.0
267,2007,"BOYLE, JANE J.",-0.010653392411768436,0.8888888359069824,0.0,0.0,0.0,1.0,0.0
3019,2011,"SPENCER, JAMES R.",0.004487179219722748,-3.038461685180664,1.0,1.0,0.0,0.0,1.0
1095,2005,"FULLAM, JOHN P.",0.08774605393409729,0.5,1.0,0.0,1.0,1.0,0.0
2936,2006,"SIRAGUSA, CHARLES J.",0.05311480909585953,0.21052634716033936,1.0,0.0,1.0,1.0,0.0
1746,2005,"KISER, JACKSON L.",0.01770969294011593,-8.045454025268555,1.0,0.0,0.0,1.0,1.0
148,2007,"BATTEY, RICHARD H.",0.032133378088474274,0.11111116409301758,1.0,0.0,0.0,0.0,1.0
437,2005,"CAMPBELL, TODD J.",0.1298564225435257,1.2635135650634766,1.0,0.0,1.0,1.0,0.0
1156,2005,"GEORGE, LLOYD D.",-0.017443062737584114,0.9090908765792847,1.0,0.0,0.0,1.0,1.0
2523,2008,"PRATT, ROBERT W.",0.01463785208761692,-5.361904621124268,1.0,0.0,1.0,0.0,0.0
3085,2009,"STENGEL, LAWRENCE F.",-0.2525765299797058,7.692307472229004,1.0,0.0,0.0,1.0,0.0
2680,2005,"ROSE, THOMAS M.",0.02320036292076111,0.6060606241226196,1.0,0.0,0.0,1.0,0.0
536,2011,"CHESNEY, MAXINE M.",0.0,-4.400000095367432,0.0,0.0,1.0,1.0,0.0
1542,2006,"HUNT, ROGER L.",0.057389359921216965,-2.866666316986084,1.0,0.0,1.0,1.0,1.0
3397,2010,"WEBER, HERMAN J.",0.05083071440458298,0.11666667461395264,1.0,0.0,0.0,1.0,1.0
2672,2005,"ROGERS, RICHARD D.",0.08836428076028824,0.375,1.0,0.0,0.0,0.0,1.0
3256,2011,"TUCKER, PETRESE B.",0.016000371426343918,0.5,0.0,1.0,1.0,1.0,0.0
3464,2006,"WILSON, STEPHEN V.",-1.862645149230957e-09,1.0,1.0,0.0,0.0,1.0,0.0
3466,2009,"WILSON, STEPHEN V.",0.06470905244350433,-0.08333337306976318,1.0,0.0,0.0,1.0,0.0
1989,2005,"MANNING, BLANCHE M.",0.04676319286227226,-0.4375,0.0,1.0,1.0,0.0,0.0
2574,2009,"RAMBO, SYLVIA H.",0.033273808658123016,-0.07352936267852783,0.0,0.0,1.0,0.0,1.0
591,2005,"COLLIER, CURTIS L.",0.16372346878051758,-0.017214417457580566,1.0,1.0,1.0,1.0,1.0
1423,2006,"HIGHSMITH, SHELBY",0.11196064203977585,-0.6666666269302368,1.0,0.0,0.0,1.0,1.0
475,2004,"CASELLAS, SALVADOR E.",0.04035353660583496,-0.09375,1.0,0.0,1.0,0.0,0.0
1431,2003,"HILTON, CLAUDE M.",-0.0235842727124691,0.3333333730697632,1.0,0.0,0.0,1.0,1.0
3196,2006,"THOMPSON, RALPH G.",-0.009761905297636986,-0.13333332538604736,1.0,0.0,0.0,0.0,1.0
3032,2003,"STAGG, THOMAS E., JR.",0.023953070864081383,-2.559999942779541,1.0,0.0,0.0,0.0,1.0
1469,2005,"HOLMES, SVEN E.",0.049421295523643494,0.8333333730697632,1.0,0.0,1.0,0.0,1.0
2338,2010,"MURGUIA, CARLOS",0.1265145242214203,3.0714287757873535,1.0,0.0,1.0,0.0,0.0
1061,2006,"FRANK, DONOVAN W.",0.053096797317266464,0.3333333730697632,1.0,0.0,1.0,0.0,1.0
1224,2003,"GOLD, ALAN S.",0.19306254386901855,-2.7272727489471436,1.0,0.0,1.0,1.0,0.0
2548,2006,"PRESNELL, GREGORY A.",1.5599652680720055e-09,0.8500000238418579,1.0,0.0,1.0,1.0,0.0
1810,2008,"KRIEGER, MARCIA S.",-0.012358993291854858,0.17777776718139648,0.0,0.0,0.0,1.0,0.0
2993,2004,"SNYDER, CHRISTINA A.",-0.004434890113770962,0.452380895614624,0.0,0.0,1.0,0.0,0.0
2681,2003,"ROSE, THOMAS M.",0.0,-0.6666666269302368,1.0,0.0,0.0,1.0,0.0
141,2009,"BATTANI, MARIANNE O.",0.0765458419919014,0.6111111640930176,0.0,0.0,1.0,1.0,0.0
2002,2007,"MARRA, KENNETH A.",0.01988801546394825,-5.809523582458496,1.0,0.0,0.0,1.0,0.0
324,2006,"BRODY, ANITA B.",0.004022988956421614,0.46428561210632324,0.0,0.0,0.0,0.0,0.0
72,2008,"ANDERSON, PERCY",-6.208817349140361e-10,-2.1818180084228516,1.0,1.0,0.0,1.0,0.0
2250,2005,"MONTGOMERY, ANN D.",0.07706349343061447,0.7804877758026123,0.0,0.0,1.0,1.0,1.0
1321,2003,"HAGEN, DAVID W.",-0.09656083583831787,0.0,1.0,0.0,1.0,1.0,1.0
2581,2011,"RANDA, RUDOLPH T.",0.15749336779117584,0.25,1.0,0.0,0.0,0.0,0.0
1505,2011,"HOWARD, MALCOLM J.",-0.39524585008621216,0.2692307233810425,1.0,0.0,0.0,0.0,1.0
2824,2009,"SEDWICK, JOHN W.",0.011015278287231922,0.3333333730697632,1.0,0.0,0.0,1.0,1.0
2500,2011,"POLOZOLA, FRANK J.",-0.02196970023214817,0.3636362552642822,1.0,0.0,1.0,1.0,0.0
1704,2007,"KENNELLY, MATTHEW F.",0.03233592212200165,0.4814814329147339,1.0,0.0,1.0,1.0,0.0
1032,2011,"FLANAGAN, LOUISE W.",-0.004652461037039757,0.9589041471481323,0.0,0.0,0.0,0.0,0.0
2362,2003,"NEWCOMER, CLARENCE C.",0.10767973959445953,-1.3333333730697632,1.0,0.0,0.0,0.0,1.0
3429,2006,"WHITE, JEFFREY S.",-0.04687885940074921,0.40740740299224854,1.0,0.0,0.0,0.0,0.0
2018,2005,"MARTIN, BEVERLY B.",-0.04054886847734451,0.14393937587738037,0.0,0.0,1.0,1.0,0.0
862,2007,"DOTY, DAVID S.",0.08769263327121735,-0.3181818723678589,1.0,0.0,0.0,1.0,1.0
1322,2007,"HAGGERTY, ANCER L.",4.211197612846718e-09,-7.869565010070801,1.0,1.0,1.0,1.0,1.0
678,2005,"COYLE, ROBERT E.",0.10357551276683807,-0.7297297716140747,1.0,0.0,0.0,1.0,1.0
895,2011,"DUGGAN, PATRICK J.",-1.7295990195620448e-09,0.5714285373687744,1.0,0.0,0.0,1.0,0.0
39,2004,"ALBRITTON, WILLIAM H., III",0.0011813933961093426,-0.022222161293029785,1.0,0.0,0.0,1.0,1.0
229,2003,"BLAKE, CATHERINE C.",0.06016094610095024,0.4117647409439087,0.0,0.0,1.0,1.0,0.0
3302,2006,"VANASKIE, THOMAS I.",0.1625044047832489,0.0,1.0,0.0,1.0,1.0,0.0
2191,2004,"MIDDLEBROOKS, DONALD M.",0.0680353045463562,0.625,1.0,0.0,1.0,1.0,0.0
1122,2006,"GARCIA, EDWARD J.",-0.09995265305042267,0.16666662693023682,1.0,0.0,0.0,0.0,0.0
1162,2007,"GERSHON, NINA",0.030030284076929092,-0.8000000715255737,0.0,0.0,1.0,0.0,0.0
3490,2005,"WOLFSON, FREDA L.",0.13079161942005157,0.5053763389587402,0.0,0.0,0.0,1.0,0.0
2665,2004,"RODRIGUEZ, XAVIER",0.0,-0.5555555820465088,1.0,0.0,0.0,1.0,0.0
2339,2007,"MURGUIA, CARLOS",0.018452372401952744,0.25,1.0,0.0,1.0,0.0,0.0
2949,2005,"SKRETNY, WILLIAM M.",0.02538679912686348,0.11320757865905762,1.0,0.0,0.0,0.0,0.0
3525,2003,"WRIGHT, SCOTT O.",0.16382023692131042,-0.2142857313156128,1.0,0.0,1.0,0.0,1.0
63,2003,"ANDERSON, JOSEPH F., JR.",0.0,-0.16666662693023682,1.0,0.0,0.0,0.0,1.0
335,2004,"BROWN, ANNA J.",-0.12390460073947906,0.46341466903686523,0.0,0.0,1.0,0.0,0.0
3037,2007,"STAMP, FREDERICK P., JR.",0.00868372805416584,0.12962961196899414,1.0,0.0,0.0,1.0,1.0
1259,2003,"GRAHAM, JAMES L.",0.15046295523643494,1.0,1.0,0.0,0.0,0.0,1.0
3334,2006,"VOORHEES, RICHARD L.",0.0061998525634408,0.07534241676330566,1.0,0.0,0.0,0.0,1.0
3147,2004,"TAKASUGI, ROBERT M.",0.1865740716457367,-1.9090909957885742,1.0,0.0,0.0,1.0,0.0
1885,2004,"LEIGHTON, RONALD B.",-0.0292726568877697,0.1875,1.0,0.0,0.0,1.0,1.0
485,2009,"CASTILLO, RUBEN",0.09236111491918564,0.1875,1.0,0.0,1.0,1.0,0.0
1948,2009,"LOVELL, CHARLES C.",-5.587935447692871e-09,-2.25,1.0,0.0,0.0,1.0,1.0
653,2006,"COOPER, FLORENCE-MARIE",0.027592701837420464,-5.5,0.0,0.0,1.0,1.0,0.0
3581,2004,"ZILLY, THOMAS S.",-0.09363710880279541,0.3999999761581421,1.0,0.0,0.0,1.0,0.0
598,2004,"COLLINS, AUDREY B.",0.0024455219972878695,0.8888888359069824,0.0,1.0,1.0,0.0,0.0
2986,2007,"SMITH, WILLIAM E.",0.24576705694198608,-9.916666984558105,1.0,0.0,0.0,0.0,0.0
1153,2011,"GEORGE, LLOYD D.",-0.011684471741318703,0.14285719394683838,1.0,0.0,0.0,1.0,1.0
2829,2006,"SELNA, JAMES V.",0.026133036240935326,-0.6842105388641357,1.0,0.0,0.0,1.0,0.0
631,2010,"CONWAY, JOHN E.",0.04200684279203415,0.34210526943206787,1.0,0.0,0.0,1.0,1.0
2274,2010,"MOON, NORMAN K.",0.005344008561223745,0.5517241954803467,1.0,0.0,1.0,1.0,1.0
2085,2008,"MCBRYDE, JOHN H.",0.09661521762609482,0.06938779354095459,1.0,0.0,0.0,1.0,1.0
880,2005,"DOWNES, WILLIAM F.",0.03701094165444374,-0.2316741943359375,1.0,0.0,1.0,1.0,0.0
2897,2006,"SHUBB, WILLIAM B.",-0.009790106676518917,1.4782607555389404,1.0,0.0,0.0,1.0,1.0
216,2010,"BLACK, BRUCE D.",0.09845127910375595,0.34146344661712646,1.0,0.0,1.0,0.0,1.0
1176,2004,"GEX, WALTER J., III",-0.041315291076898575,-0.2688171863555908,1.0,0.0,0.0,0.0,0.0
2355,2003,"NANGLE, JOHN F.",0.0,0.0,1.0,0.0,0.0,0.0,1.0
3451,2009,"WILLIAMS, GLEN M.",0.0,1.1428570747375488,1.0,0.0,0.0,1.0,1.0
3388,2008,"WATSON, MICHAEL H.",0.03922043740749359,-0.09090912342071533,1.0,0.0,0.0,0.0,0.0
1545,2011,"HUNT, WILLIS B., JR.",-0.08459828794002533,-0.615384578704834,1.0,0.0,1.0,1.0,1.0
3268,2005,"TURK, JAMES C.",0.10276715457439423,0.28070175647735596,1.0,0.0,0.0,0.0,1.0
1084,2009,"FRIOT, STEPHEN P.",0.03769337013363838,0.29629623889923096,1.0,0.0,0.0,1.0,0.0
3009,2008,"SPATT, ARTHUR D.",-2.7939677238464355e-09,0.4375,1.0,0.0,0.0,1.0,0.0
1019,2007,"FILIP, MARK R.",-0.004315190017223358,0.0,1.0,0.0,0.0,1.0,0.0
1778,2005,"KORNMANN, CHARLES B.",0.10331092774868011,-0.03681600093841553,1.0,0.0,1.0,0.0,0.0
968,2003,"EZRA, DAVID A.",0.00010978731006616727,1.5952380895614624,1.0,0.0,0.0,0.0,0.0
1002,2010,"FENNER, GARY A.",0.0017334887525066733,-0.7999999523162842,1.0,0.0,1.0,1.0,0.0
2859,2004,"SHARP, ALLEN",0.09614291042089462,0.3225806951522827,1.0,0.0,0.0,0.0,1.0
2342,2006,"MURGUIA, MARY H.",-1.0865429667106241e-09,0.04761910438537598,0.0,0.0,1.0,0.0,0.0
2190,2007,"MIDDLEBROOKS, DONALD M.",-1.4195158382079853e-09,0.7586207389831543,1.0,0.0,1.0,1.0,0.0
1936,2009,"LODGE, EDWARD J.",0.02092406526207924,0.027777791023254395,1.0,0.0,0.0,0.0,0.0
274,2004,"BOYLE, TERRENCE W.",-0.03615746647119522,0.08333337306976318,1.0,0.0,0.0,0.0,0.0
2843,2004,"SEYBERT, JOANNA",-0.0015899272402748466,0.703703761100769,0.0,0.0,1.0,0.0,0.0
898,2009,"DUGGAN, PATRICK J.",0.003599245101213455,-1.1818181276321411,1.0,0.0,0.0,1.0,0.0
1896,2006,"LEON, RICHARD J.",0.060872457921504974,0.09090912342071533,1.0,0.0,0.0,1.0,0.0
284,2006,"BRACK, ROBERT C.",-0.048518016934394836,0.9636363983154297,1.0,0.0,0.0,1.0,0.0
374,2009,"BURGESS, FRANKLIN D.",-0.04909297823905945,0.2857142686843872,1.0,1.0,1.0,0.0,1.0
1324,2010,"HAGGERTY, ANCER L.",0.28232258558273315,-3.8333334922790527,1.0,1.0,1.0,1.0,1.0
929,2005,"ELLISON, KEITH P.",0.10776390135288239,-0.2045454978942871,1.0,0.0,1.0,0.0,0.0
185,2007,"BENITEZ, ROGER T.",-0.006416953634470701,-0.01190483570098877,1.0,0.0,0.0,0.0,0.0
2746,2009,"SARGUS, EDMUND A., JR.",0.04656084254384041,2.200000047683716,1.0,0.0,1.0,1.0,0.0
924,2007,"ELFVIN, JOHN T.",0.03584089130163193,0.2222222089767456,1.0,0.0,0.0,0.0,1.0
1921,2010,"LINARES, JOSE L.",0.16166222095489502,-2.730158567428589,1.0,0.0,0.0,1.0,0.0
1583,2010,"JACKSON, RAYMOND A.",0.06237566098570824,1.990476131439209,1.0,1.0,1.0,1.0,1.0
788,2004,"DEARIE, RAYMOND J.",0.08330459892749786,0.7222222089767456,1.0,0.0,0.0,0.0,0.0
3252,2004,"TRAUGER, ALETA A.",0.1532389223575592,-1.203703761100769,0.0,0.0,1.0,1.0,1.0
970,2010,"EZRA, DAVID A.",0.02570297196507454,0.7153846025466919,1.0,0.0,0.0,0.0,0.0
1044,2009,"FOLSOM, DAVID",0.006937500089406967,0.375,1.0,0.0,1.0,1.0,0.0
2161,2009,"MCVERRY, TERRENCE F.",0.015540115535259247,-0.10416662693023682,1.0,0.0,0.0,1.0,0.0
2367,2005,"NIXON, JOHN T.",0.09737817198038101,-0.20000004768371582,1.0,0.0,1.0,0.0,1.0
2434,2010,"PANNER, OWEN M.",0.014527266845107079,0.32352936267852783,1.0,0.0,1.0,1.0,1.0
1114,2010,"GAITAN, FERNANDO J., JR.",0.1634862720966339,0.1904761791229248,1.0,1.0,0.0,1.0,1.0
2619,2007,"ROBART, JAMES L.",0.07373850047588348,-1.0976744890213013,1.0,0.0,0.0,1.0,0.0
1524,2006,"HUDSON, HENRY E.",-0.07158630341291428,1.875,1.0,0.0,0.0,1.0,0.0
786,2008,"DEARIE, RAYMOND J.",-0.0029525896534323692,0.2666666507720947,1.0,0.0,0.0,0.0,0.0
2797,2007,"SCHREIER, KAREN E.",0.028640301898121834,0.0,0.0,0.0,1.0,0.0,0.0
452,2007,"CARDONE, KATHLEEN",0.07322677969932556,-0.0735931396484375,0.0,0.0,0.0,1.0,0.0
1283,2006,"GRITZNER, JAMES E.",0.07519997656345367,-0.6099774837493896,1.0,0.0,0.0,1.0,1.0
19,2007,"AFRICK, LANCE M.",0.14135859906673431,-0.125,1.0,0.0,0.0,1.0,0.0
1118,2005,"GAITAN, FERNANDO J., JR.",-0.05237888917326927,2.341463327407837,1.0,1.0,0.0,1.0,1.0
743,2011,"DAVIS, LEGROME D.",0.10710456967353821,-4.099999904632568,1.0,1.0,0.0,1.0,0.0
574,2009,"COHN, AVERN L.",0.06417910754680634,0.25,1.0,0.0,1.0,0.0,0.0
3011,2009,"SPENCER, JAMES R.",-0.02773815207183361,0.18292677402496338,1.0,1.0,0.0,0.0,1.0
3091,2006,"STIEHL, WILLIAM D.",0.08239971101284027,1.3857144117355347,1.0,0.0,0.0,0.0,1.0
153,2009,"BATTS, DEBORAH A.",-0.41731908917427063,0.7999999523162842,0.0,1.0,1.0,0.0,0.0
2102,2009,"MCCUSKEY, MICHAEL P.",-0.021093860268592834,-0.26351356506347656,1.0,0.0,1.0,1.0,1.0
1107,2007,"GADOLA, PAUL V.",0.02950207330286503,0.29629623889923096,1.0,0.0,0.0,0.0,0.0
526,2008,"CHATIGNY, ROBERT N.",-0.12434469163417816,0.11764705181121826,1.0,0.0,1.0,1.0,0.0
2809,2004,"SCHWAB, ARTHUR J.",0.02923077903687954,1.8333332538604736,1.0,0.0,0.0,0.0,0.0
418,2007,"CAMP, JACK T., JR.",0.004791677929461002,0.0,1.0,0.0,0.0,0.0,1.0
2286,2007,"MOORE, WILLIAM T., JR.",0.13583460450172424,-0.913348913192749,1.0,0.0,1.0,0.0,1.0
3026,2004,"STADTMUELLER, JOSEPH P.",0.14131392538547516,-0.16666662693023682,1.0,0.0,0.0,1.0,0.0
2365,2009,"NICKERSON, WILLIAM M.",0.0,0.6666666269302368,1.0,0.0,0.0,1.0,1.0
3129,2005,"SUKO, LONNY R.",0.01835634931921959,0.6000000238418579,1.0,0.0,0.0,1.0,0.0
2033,2006,"MARTINEZ, RICARDO S.",0.010507967323064804,-5.678571701049805,1.0,0.0,0.0,1.0,0.0
3555,2011,"ZAGEL, JAMES B.",0.01724463328719139,-0.15151524543762207,1.0,0.0,0.0,0.0,0.0
1053,2005,"FORESTER, KARL S.",0.08126121014356613,1.2564103603363037,1.0,0.0,0.0,0.0,1.0
2682,2007,"ROSE, THOMAS M.",0.016660990193486214,-0.8108108043670654,1.0,0.0,0.0,1.0,0.0
515,2005,"CERCONE, DAVID S.",0.05438370630145073,-2.761904716491699,1.0,0.0,0.0,0.0,0.0
1582,2008,"JACKSON, RAYMOND A.",0.006080074235796928,-0.5384615659713745,1.0,1.0,1.0,1.0,1.0
127,2007,"BATAILLON, JOSEPH F.",0.030356770381331444,0.253731369972229,1.0,0.0,1.0,0.0,0.0
703,2009,"CROW, SAM A.",0.11196967959403992,0.1499999761581421,1.0,0.0,0.0,0.0,1.0
2157,2010,"MCVERRY, TERRENCE F.",0.09777777642011642,0.5333333015441895,1.0,0.0,0.0,1.0,0.0
1808,2006,"KRIEGER, MARCIA S.",-0.0512864924967289,0.07894742488861084,0.0,0.0,0.0,1.0,0.0
2108,2006,"MCDADE, JOE B.",0.01976485550403595,0.3181818723678589,1.0,1.0,0.0,1.0,0.0
756,2010,"DAVIS, LEONARD E.",0.04685179516673088,0.21621620655059814,1.0,0.0,0.0,1.0,1.0
207,2008,"BERTELSMAN, WILLIAM O.",0.014197533018887043,0.16666662693023682,1.0,0.0,1.0,1.0,0.0
878,2003,"DOWD, DAVID D., JR.",0.010255738161504269,0.7142857313156128,1.0,0.0,0.0,1.0,1.0
2720,2009,"RYSKAMP, KENNETH L.",-0.04814813286066055,0.6666667461395264,1.0,0.0,0.0,1.0,1.0
2239,2007,"MONTALVO, FRANK",0.004281411413103342,-0.20833337306976318,1.0,0.0,0.0,1.0,0.0
3316,2009,"VAZQUEZ, MARTHA A.",-0.03568384423851967,0.29629623889923096,0.0,0.0,1.0,1.0,0.0
1959,2003,"LYNN, BARBARA M.",0.10792527347803116,0.125,0.0,0.0,1.0,1.0,0.0
3012,2003,"SPENCER, JAMES R.",0.0304744653403759,-0.02564108371734619,1.0,1.0,0.0,0.0,1.0
617,2011,"CONMY, PATRICK A.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
2134,2007,"MCKINNEY, LARRY J.",-0.009298787452280521,-0.5833332538604736,1.0,0.0,0.0,1.0,1.0
1744,2009,"KISER, JACKSON L.",0.0059847780503332615,0.040000081062316895,1.0,0.0,0.0,1.0,1.0
1966,2004,"LYNN, BARBARA M.",1.2364109736040518e-09,-1.482758641242981,0.0,0.0,1.0,1.0,0.0
1062,2009,"FRANK, DONOVAN W.",0.07340987026691437,0.31578946113586426,1.0,0.0,1.0,0.0,1.0
3353,2006,"WALLS, WILLIAM H.",0.15537236630916595,0.5,1.0,1.0,1.0,0.0,1.0
1136,2009,"GARCIA-GREGORY, JAY A.",-0.03503749892115593,0.16666662693023682,1.0,0.0,1.0,0.0,0.0
3228,2007,"TORRES, ERNEST C.",0.012201381847262383,1.7666666507720947,1.0,0.0,0.0,1.0,0.0
201,2006,"BERRIGAN, HELEN G.",6.208817349140361e-10,-0.5087718963623047,0.0,0.0,1.0,1.0,1.0
1931,2005,"LINDSAY, SAM A.",0.12941814959049225,0.11764705181121826,1.0,1.0,1.0,0.0,0.0
1850,2006,"LARIMER, DAVID G.",0.11653756350278854,0.3142857551574707,1.0,0.0,0.0,1.0,0.0
3457,2006,"WILLIAMS, RICHARD L.",9.071924432646483e-05,-0.18888890743255615,1.0,0.0,1.0,1.0,1.0
2727,2010,"RYSKAMP, KENNETH L.",0.04134852811694145,-2.25,1.0,0.0,0.0,1.0,1.0
2547,2003,"PRESNELL, GREGORY A.",0.015192743390798569,0.2857142686843872,1.0,0.0,1.0,1.0,0.0
1463,2007,"HOCHBERG, FAITH S.",0.04996361956000328,0.0,0.0,0.0,1.0,1.0,0.0
672,2004,"COUGHENOUR, JOHN C.",0.007151383440941572,0.13409090042114258,1.0,0.0,0.0,1.0,0.0
691,2011,"CRONE, MARCIA A.",-0.03971176594495773,0.18965518474578857,0.0,0.0,0.0,0.0,0.0
1218,2008,"GOLD, ALAN S.",0.026698879897594452,1.7857143878936768,1.0,0.0,1.0,1.0,0.0
557,2006,"COAR, DAVID H.",0.19134962558746338,1.1818182468414307,1.0,1.0,1.0,1.0,0.0
302,2006,"BRIMMER, CLARENCE A., JR.",0.026164691895246506,0.2115384340286255,1.0,0.0,0.0,0.0,1.0
1081,2010,"FRIOT, STEPHEN P.",0.012145084328949451,-0.02499997615814209,1.0,0.0,0.0,1.0,0.0
3064,2008,"STEELE, JOHN E.",0.03956123813986778,-1.029411792755127,1.0,0.0,1.0,1.0,0.0
240,2006,"BOWDRE, KARON O.",5.83628789740942e-09,0.31578946113586426,0.0,0.0,0.0,0.0,0.0
3341,2008,"VRATIL, KATHRYN H.",0.02164064534008503,0.3999999761581421,0.0,0.0,0.0,0.0,1.0
2628,2009,"ROBERTS, RICHARD W.",-0.02314814366400242,1.25,1.0,1.0,1.0,0.0,1.0
2418,2004,"OWENS, WILBUR D., JR.",0.0018632763531059027,0.7619047164916992,1.0,0.0,0.0,0.0,1.0
3394,2005,"WEBB, RODNEY S.",0.060700543224811554,0.125,1.0,0.0,0.0,0.0,1.0
3109,2005,"STOTLER, ALICEMARIE H.",0.01740039885044098,0.5999999046325684,0.0,0.0,0.0,1.0,1.0
1661,2007,"KAHN, LAWRENCE E.",-0.07355204224586487,0.06666672229766846,1.0,0.0,1.0,0.0,0.0
1192,2008,"GILES, JAMES T.",-0.07161173224449158,2.642857074737549,1.0,1.0,1.0,0.0,1.0
1874,2004,"LAZZARA, RICHARD A.",-0.1067952886223793,0.7333333492279053,1.0,0.0,1.0,1.0,0.0
921,2005,"EDMUNDS, NANCY G.",-3.14321368932724e-09,0.0625,0.0,0.0,0.0,1.0,0.0
1375,2003,"HEARTFIELD, THAD",0.0024362867698073387,0.125,1.0,0.0,1.0,1.0,0.0
1502,2009,"HOWARD, MALCOLM J.",0.035784415900707245,0.06521737575531006,1.0,0.0,0.0,0.0,1.0
3013,2004,"SPENCER, JAMES R.",-0.01640668511390686,0.8404254913330078,1.0,1.0,0.0,0.0,1.0
837,2009,"DLOTT, SUSAN J.",-0.005779033526778221,-0.6818181276321411,0.0,0.0,1.0,1.0,0.0
656,2009,"COPENHAVER, JOHN T., JR.",0.08416926860809326,-0.45588231086730957,1.0,0.0,0.0,1.0,1.0
582,2005,"COHN, JAMES I.",0.062404364347457886,0.7999999523162842,1.0,0.0,0.0,1.0,0.0
1001,2009,"FENNER, GARY A.",0.043435633182525635,-0.22926831245422363,1.0,0.0,1.0,1.0,0.0
152,2010,"BATTEY, RICHARD H.",0.01723484881222248,0.2222222089767456,1.0,0.0,0.0,0.0,1.0
441,2006,"CAMPBELL, TODD J.",0.0285701472312212,0.3318181037902832,1.0,0.0,1.0,1.0,0.0
77,2007,"ANDERSON, PERCY",0.0,-0.7999999523162842,1.0,1.0,0.0,1.0,0.0
3220,2007,"TITUS, ROGER W.",0.16508731245994568,-0.6499999761581421,1.0,0.0,0.0,1.0,0.0
431,2007,"CAMPBELL, TENA",0.19620628654956818,-3.3548388481140137,0.0,0.0,1.0,1.0,0.0
2433,2010,"PANNELL, CHARLES A., JR.",0.05361655727028847,-0.5416666269302368,1.0,0.0,1.0,1.0,1.0
2835,2009,"SESSIONS, WILLIAM K., III",0.07917048782110214,-0.8541667461395264,1.0,0.0,1.0,1.0,0.0
3008,2005,"SPATT, ARTHUR D.",0.03077724389731884,0.6944444179534912,1.0,0.0,0.0,1.0,0.0
2909,2009,"SIMON, PHILIP P.",-0.016558637842535973,-0.4117647409439087,1.0,0.0,0.0,1.0,0.0
813,2011,"DIAMOND, GUSTAVE",-0.03383556753396988,0.3125,1.0,0.0,1.0,0.0,0.0
2820,2006,"SEDWICK, JOHN W.",0.02160220965743065,-0.8040540218353271,1.0,0.0,0.0,1.0,1.0
3480,2004,"WISEMAN, THOMAS A., JR.",0.0050373561680316925,-1.0,1.0,0.0,1.0,0.0,1.0
2441,2003,"PARKER, JAMES A.",0.3046875,0.4545454978942871,1.0,0.0,0.0,1.0,1.0
3224,2008,"TODD, JAMES D.",0.048084136098623276,-1.6666666269302368,1.0,0.0,0.0,1.0,1.0
1910,2007,"LEVI, DAVID F.",0.2316165417432785,-6.333333492279053,1.0,0.0,0.0,0.0,0.0
1008,2007,"FENNER, GARY A.",0.02719758450984955,0.2549020051956177,1.0,0.0,1.0,1.0,0.0
3396,2008,"WEBER, HERMAN J.",-0.07956790179014206,0.27272725105285645,1.0,0.0,0.0,1.0,1.0
2233,2006,"MOLLOY, DONALD W.",-0.01454735454171896,0.06403934955596924,1.0,0.0,1.0,1.0,0.0
816,2006,"DIAMOND, GUSTAVE",0.018391260877251625,-0.059523820877075195,1.0,0.0,1.0,0.0,0.0
3351,2005,"WALLS, WILLIAM H.",0.08016666024923325,0.9600000381469727,1.0,1.0,1.0,0.0,1.0
1085,2011,"FRIOT, STEPHEN P.",-0.0337812677025795,1.0487804412841797,1.0,0.0,0.0,1.0,0.0
187,2006,"BENNETT, RICHARD D.",-0.1036524847149849,0.2195122241973877,1.0,0.0,0.0,1.0,0.0
1645,2011,"JORGENSON, CINDY K.",0.14734983444213867,-0.10714280605316162,0.0,0.0,0.0,1.0,0.0
2,2009,"ADAMS, JOHN R.",0.034459080547094345,0.3571428060531616,1.0,0.0,0.0,0.0,0.0
178,2004,"BEISTLINE, RALPH R.",-0.049565937370061874,0.18333327770233154,1.0,0.0,0.0,0.0,0.0
2331,2006,"MUNSON, HOWARD G.",-0.08638928830623627,0.7000000476837158,1.0,0.0,0.0,1.0,0.0
3483,2008,"WOLF, MARK L.",-0.05608271807432175,2.6363637447357178,1.0,0.0,0.0,0.0,0.0
1526,2009,"HUDSON, HENRY E.",0.0747055783867836,0.26999998092651367,1.0,0.0,0.0,1.0,0.0
1181,2006,"GEX, WALTER J., III",0.11146343499422073,0.11538457870483398,1.0,0.0,0.0,0.0,0.0
